,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time,dump
0,1,0.0118637,8.89518,8.90704,31,20,51,51,9.38436,6.4149,15.7993,24.70634,0
1,2,0.0197075,2.53703,2.55674,14,7,72,72,11.2621,10.569,21.8311,49.09418,0
2,3,0.0226571,7.30696,7.32961,34,19,125,125,8.93139,6.88938,15.8208,72.24459,0
3,4,0.0209945,6.52251,6.54351,15,7,147,147,11.5271,9.98546,21.5126,100.3007,0
4,5,0.0196467,2.00424,2.02389,24,10,181,180,10.9846,7.61934,18.604,120.92859000000001,0
5,6,0.018928,6.8344,6.85333,13,9,203,202,12.0732,9.98058,22.0538,149.83572,0
6,7,0.0207809,8.0976,8.11838,13,10,226,225,11.0398,10.8072,21.8471,179.8012,0
7,8,0.0217102,7.54673,7.56844,34,16,276,275,8.70537,6.83611,15.5415,202.91114,0
8,9,0.0212346,6.67289,6.69413,11,6,287,292,11.8684,10.4708,11.868400000000001,221.47367,0
9,10,0.0224508,4.31121,4.33366,27,17,331,335,9.77553,6.40385,16.1794,241.98673,0
10,11,0.0214401,3.28111,3.30255,10,5,341,350,12.515,9.89114,12.514959999999999,257.80424,0
11,12,0.024117,3.19159,3.2157,34,7,382,390,8.90815,8.00826,16.9164,277.93634,0
12,13,0.0229024,6.60201,6.62491,17,8,407,415,11.4715,9.48546,20.957,305.51824999999997,0
13,14,0.0212197,5.36757,5.38879,41,11,459,467,8.6378,7.83979,16.4776,327.38464,0
14,15,0.0235953,6.75825,6.78185,15,2,476,483,12.208,10.2279,22.436,356.60249,0
15,16,0.0249413,7.30675,7.33169,33,18,527,533,10.5595,6.88516,17.4447,381.37888,0
16,17,0.0242346,5.75133,5.77557,20,11,558,564,11.6154,9.36784,20.9832,408.13765,0
17,18,0.0226035,5.12511,5.14772,37,14,609,613,9.59083,6.47928,16.0701,429.35547,0
18,19,0.0227989,6.21264,6.23544,11,6,620,630,12.2975,9.96959,12.297509999999999,447.88842,0
19,20,0.0226194,7.38238,7.405,24,26,670,679,10.2596,6.73545,16.9951,472.28852,0
20,21,0.0246168,8.38758,8.4122,22,7,699,708,11.0491,9.79333,20.8424,501.54312,0
21,22,0.0240067,3.58731,3.61132,29,14,742,749,10.7607,6.95108,17.7118,522.86624,0
22,23,0.0227405,9.04123,9.06397,10,6,752,765,12.4562,10.9019,12.4562,544.38641,0
23,24,0.0222905,6.7092,6.73149,37,24,813,826,8.42686,7.07041,15.4973,566.6152,0
24,25,0.0258317,7.1535,7.17933,16,6,835,847,11.72,10.0073,21.7273,595.5218299999999,0
25,26,0.025886,4.57753,4.60341,35,15,885,896,9.24697,6.8984,16.1454,616.27064,0
26,27,0.0249402,6.29489,6.31983,7,8,892,910,12.8602,10.9371,12.8602,635.45067,0
27,28,0.0249953,4.18358,4.20858,28,20,940,957,8.49966,6.59974,15.0994,654.75865,0
28,29,0.0273451,7.22542,7.25277,14,9,963,979,11.3733,10.5338,21.9072,683.91862,0
29,30,0.027676,4.02384,4.05152,36,11,1010,1025,9.26442,7.05697,16.3214,704.29154,0
30,31,0.0272857,3.63648,3.66376,13,3,1026,1041,12.2243,10.9081,23.1324,731.0877,0
31,32,0.0261923,5.02147,5.04766,28,13,1067,1078,9.44387,7.40792,16.8518,752.98716,0
32,33,0.0253953,5.33197,5.35737,17,3,1087,1098,11.2366,9.91868,21.1553,779.49983,0
33,34,0.025994,3.35276,3.37876,22,12,1121,1131,10.3996,8.583,18.9826,801.86119,0
34,35,0.0272832,4.14812,4.17541,11,6,1132,1148,11.3595,10.3896,11.359499999999999,817.3960999999999,0
35,36,0.0273232,7.38674,7.41407,21,13,1166,1181,11.0955,8.00897,19.1045,843.9146699999999,0
36,37,0.0282219,4.62152,4.64975,7,3,1173,1191,11.7472,11.8986,11.747200000000001,860.3116199999998,0
37,38,0.0281401,7.72485,7.75299,22,22,1217,1234,9.74366,8.30543,18.0491,886.1137099999999,0
38,39,0.0293846,6.75211,6.78149,15,10,1242,1258,12.0757,9.45229,21.528,914.4231999999998,0
39,40,0.0279323,3.51732,3.54525,26,15,1283,1296,9.59388,7.59637,17.1903,935.1587499999998,0
40,41,0.0281696,4.3903,4.41847,11,6,1294,1311,12.387,10.8666,12.386999999999999,951.9642199999998,0
41,42,0.0285255,6.27879,6.30731,38,22,1354,1368,10.7159,5.08601,15.8019,974.0734299999998,0
42,43,0.0293759,3.35748,3.38686,12,8,1374,1386,12.3979,9.94987,22.3478,999.8080899999998,0
43,44,0.027765,6.05186,6.07963,33,15,1422,1429,10.4818,6.45525,16.9371,1022.8248199999998,0
44,45,0.029546,5.66933,5.69888,11,6,1433,1446,11.6051,10.853,11.605100000000002,1040.1287999999997,0
45,46,0.0300515,4.88882,4.91887,32,19,1484,1494,8.79244,7.11066,15.9031,1060.9507699999997,0
46,47,0.0313933,5.96917,6.00057,11,7,1495,1510,11.9463,10.3447,11.9463,1078.8976399999997,0
47,48,0.0316582,5.9368,5.96846,30,24,1549,1558,9.25899,8.34608,17.6051,1102.4711999999997,0
48,49,0.0294639,7.86643,7.8959,18,4,1571,1580,10.0321,10.4087,20.4408,1130.8078999999998,0
49,50,0.0321134,4.62558,4.65769,35,17,1623,1629,8.47913,7.42626,15.9054,1151.37099,0
50,51,0.0281575,3.59227,3.62043,23,3,1649,1653,12.0546,9.87775,21.9324,1176.92382,0
51,52,0.0318793,8.08878,8.12066,43,23,1715,1715,8.59828,7.04944,15.6477,1200.69218,0
52,53,0.0315807,4.69086,4.72244,15,5,1735,1735,12.537,9.57221,22.1092,1227.5238200000001,0
53,54,0.0292412,5.47667,5.50591,29,12,1776,1774,9.61327,8.05453,17.6678,1250.6975300000001,0
54,55,0.0320737,7.72048,7.75255,13,10,1799,1796,12.3689,9.92471,22.2937,1280.7437800000002,0
55,56,0.0315037,5.64894,5.68044,30,21,1850,1845,9.58459,7.37539,16.96,1303.3842200000001,0
56,57,0.0303891,7.38236,7.41275,14,8,1872,1867,10.7302,10.7865,21.5167,1332.3136700000002,0
57,58,0.0323529,8.71949,8.75184,34,18,1924,1917,9.38552,6.60889,15.9944,1357.0599100000002,0
58,59,0.0327809,8.18254,8.21532,14,11,1949,1938,11.3808,10.5744,21.9552,1387.23043,0
59,60,0.0319274,2.15911,2.19103,35,8,1992,1978,10.0642,7.01375,17.0779,1406.49936,0
60,61,0.0324126,3.74833,3.78074,11,2,2003,1991,12.2186,11.1015,12.2186,1422.4987,0
61,62,0.0319764,6.2819,6.31387,27,25,2055,2041,8.59981,8.35186,16.9517,1445.7642700000001,0
62,63,0.034248,3.99843,4.03268,11,2,2066,2051,12.446,10.7295,12.446,1462.24295,0
63,64,0.0337506,6.50623,6.53998,21,17,2104,2085,10.7924,7.48109,18.2735,1487.05643,0
64,65,0.032287,8.75667,8.78896,11,7,2115,2101,11.5627,11.1269,11.5627,1507.4080900000001,0
65,66,0.032877,4.64229,4.67516,30,15,2160,2145,9.84817,7.62919,17.4774,1529.5606500000001,0
66,67,0.0324254,6.25661,6.28903,12,4,2176,2160,12.0907,10.351,22.4418,1558.29148,0
67,68,0.0339793,8.47469,8.50867,16,14,2206,2189,10.0505,10.7346,20.7851,1587.58525,0
68,69,0.0347012,5.34261,5.37731,13,2,2221,2202,12.0527,11.1534,23.2062,1616.16876,0
69,70,0.035752,3.87452,3.91027,26,8,2255,2233,9.65394,8.05987,17.7138,1637.79283,0
70,71,0.0343153,5.44218,5.47649,13,4,2272,2249,12.2564,10.016,22.2724,1665.5417200000002,0
71,72,0.0345719,2.47192,2.50649,31,7,2310,2284,9.74624,7.99253,17.7388,1685.7870100000002,0
72,73,0.0359384,8.65828,8.69422,18,14,2342,2312,11.3678,10.2969,21.6646,1716.1458300000002,0
73,74,0.033526,4.78255,4.81607,32,12,2386,2353,9.59562,7.10227,16.6979,1737.6598000000001,0
74,75,0.0329108,5.01721,5.05012,13,4,2403,2368,12.063,10.8949,22.958,1765.66792,0
75,76,0.0354605,3.99465,4.03011,41,9,2453,2416,8.30123,7.46044,15.7617,1785.45973,0
76,77,0.0356094,7.94164,7.97725,9,10,2462,2434,11.9094,11.4266,11.909399999999998,1805.34638,0
77,78,0.0370924,7.86511,7.9022,33,35,2530,2495,8.41361,6.17311,14.5867,1827.83528,0
78,79,0.0361493,5.88584,5.92199,12,10,2552,2515,12.3867,10.8154,23.2021,1856.95937,0
79,80,0.0360288,7.08858,7.12461,34,23,2609,2569,8.39067,7.01895,15.4096,1879.49358,0
80,81,0.0363815,8.9111,8.94748,13,7,2629,2589,11.5192,10.9469,22.4662,1910.90726,0
81,82,0.0356082,4.22617,4.26178,38,11,2678,2632,9.77833,6.61266,16.391,1931.5600399999998,0
82,83,0.0382644,4.86501,4.90328,15,6,2699,2652,11.5369,10.7008,22.2377,1958.7010199999997,0
83,84,0.0366139,8.74304,8.77965,33,22,2754,2704,8.55247,6.84506,15.3976,1982.8782699999997,0
84,85,0.0384783,7.86596,7.90444,12,10,2776,2725,11.7316,10.4247,22.1564,2012.9391099999998,0
85,86,0.0382754,6.51916,6.55744,35,22,2833,2780,8.58581,7.34553,15.9314,2035.4279499999998,0
86,87,0.0360964,6.90454,6.94064,10,14,2843,2800,12.2455,10.4472,12.245499999999998,2054.6140899999996,0
87,88,0.0386808,2.25184,2.29052,28,6,2877,2830,11.017,7.65597,18.673,2075.5776099999994,0
88,89,0.040106,6.99906,7.03916,9,7,2886,2846,12.3882,9.80746,12.388139999999998,2095.004909999999,0
89,90,0.0373205,6.9179,6.95523,36,17,2939,2897,8.41711,8.03714,16.4543,2118.414439999999,0
90,91,0.039275,6.2754,6.31467,14,4,2957,2914,12.0417,10.0171,22.0589,2146.7880099999993,0
91,92,0.0378791,5.55636,5.59423,34,12,3003,2955,9.12013,7.57096,16.6911,2169.0733399999995,0
92,93,0.0373543,5.81953,5.85688,16,9,3028,2976,11.8548,10.3485,22.2033,2197.1335199999994,0
93,94,0.0391493,5.88776,5.92691,30,19,3077,3021,9.11981,7.23921,16.359,2219.4194299999995,0
94,95,0.0396951,6.61972,6.65942,15,7,3099,3041,12.6389,10.1317,22.7706,2248.8494499999993,0
95,96,0.0383612,2.97743,3.01579,25,4,3128,3066,9.54511,9.31755,18.8627,2270.7279399999993,0
96,97,0.0396808,4.39232,4.432,10,5,3138,3079,11.9484,11.177,11.9484,2287.1083399999993,0
97,98,0.042317,5.37731,5.41963,25,18,3181,3116,10.2998,8.19429,18.4941,2311.0220699999995,0
98,99,0.0410098,6.7772,6.81821,11,4,3192,3130,11.9791,10.6974,11.9792,2329.8194799999997,0
99,100,0.042042,8.27371,8.31575,13,12,3217,3153,11.8035,10.3126,22.1162,2360.25143,0
100,101,0.0414064,9.02789,9.0693,9,8,3226,3169,11.9784,12.0334,11.9783,2381.2990299999997,0
101,102,0.0406642,5.78285,5.82351,27,12,3265,3205,9.28218,8.52058,17.8028,2404.92534,0
102,103,0.0413081,8.88927,8.93058,10,14,3275,3223,12.2869,11.7178,12.2869,2426.1428199999996,0
103,104,0.0417376,5.09537,5.13711,23,9,3307,3252,11.125,8.86953,19.9946,2451.2745299999997,0
104,105,0.0419163,7.097,7.13892,10,8,3317,3269,12.1045,10.5191,12.1045,2470.5179499999995,0
105,106,0.042356,8.68096,8.72332,21,20,3358,3308,11.271,6.96852,18.2396,2497.4808699999994,0
106,107,0.0430589,7.24395,7.28701,10,15,3368,3331,11.4451,10.5851,11.4451,2516.2129799999993,0
107,108,0.0415227,8.77397,8.8155,42,33,3443,3400,7.56659,7.68333,15.2499,2540.2783799999993,0
108,109,0.0442218,4.64806,4.69228,14,9,3466,3421,11.1336,10.2644,21.398,2566.368659999999,0
109,110,0.0414557,6.60021,6.64167,32,24,3522,3471,9.11314,7.84483,16.958,2589.9683299999992,0
110,111,0.0419593,7.54484,7.5868,13,10,3545,3489,11.6869,10.5021,22.189,2619.744129999999,0
111,112,0.0424907,8.80289,8.84538,30,28,3603,3544,9.37964,7.03223,16.4119,2645.001409999999,0
112,113,0.0426006,7.00804,7.05064,13,16,3632,3567,11.8777,11.0233,22.901,2674.953049999999,0
113,114,0.0432773,5.66432,5.70759,33,24,3689,3614,9.83918,7.34445,17.1837,2697.844339999999,0
114,115,0.0419915,7.63174,7.67374,17,4,3710,3634,11.462,10.0029,21.4648,2726.982879999999,0
115,116,0.0436001,9.1861,9.2297,31,27,3768,3684,10.2338,6.7758,17.0096,2753.2221799999993,0
116,117,0.0449727,5.51932,5.56429,21,7,3796,3708,10.8272,10.4478,21.275,2780.061469999999,0
117,118,0.0447627,6.89563,6.9404,35,22,3853,3756,9.26531,7.85007,17.1154,2804.1172699999993,0
118,119,0.0432892,5.2157,5.25899,16,4,3873,3773,10.9928,10.9212,21.914,2831.2902599999993,0
119,120,0.0445968,9.58243,9.62703,33,27,3933,3827,8.08577,7.48987,15.5757,2856.4929899999993,0
120,121,0.0459097,5.94264,5.98855,13,7,3953,3846,11.9221,10.1432,22.0653,2884.546839999999,0
121,122,0.0434839,7.62348,7.66696,35,16,4004,3888,9.58222,8.01855,17.6008,2909.8145999999992,0
122,123,0.0425257,8.94019,8.98272,18,13,4035,3912,10.917,11.3974,22.3145,2941.111819999999,0
123,124,0.0431846,5.51471,5.55789,34,28,4097,3965,9.9822,6.72558,16.7078,2963.3775099999993,0
124,125,0.0447015,6.33415,6.37885,11,11,4108,3983,12.2336,11.6716,12.2337,2981.990059999999,0
125,126,0.0455291,7.46315,7.50868,35,18,4161,4020,10.5255,7.87801,18.4035,3007.902239999999,0
126,127,0.043593,5.75382,5.79741,13,7,4181,4039,12.3802,10.3923,22.7725,3036.472149999999,0
127,128,0.0458325,9.59552,9.64135,28,22,4231,4079,10.6762,7.25019,17.9264,3064.0398999999993,0
128,129,0.0457677,1.43642,1.48219,11,0,4242,4089,11.8574,11.5331,11.8574,3077.3794899999994,0
129,130,0.0484633,4.49819,4.54665,31,15,4288,4129,9.11259,7.533,16.6456,3098.5717399999994,0
130,131,0.0477201,3.35445,3.40217,12,4,4304,4143,11.9814,11.0861,23.0675,3125.0414099999994,0
131,132,0.0462209,5.22045,5.26667,10,11,4314,4164,11.8807,9.67926,11.88074,3142.1888199999994,0
132,133,0.0458476,5.88634,5.93219,8,8,4322,4178,12.5353,10.4653,12.5354,3160.6564099999996,0
133,134,0.0452532,2.48734,2.53259,28,4,4354,4202,10.5521,9.62394,20.1761,3183.3650999999995,0
134,135,0.0472447,5.88687,5.93411,14,3,4371,4215,12.3654,10.0608,22.4262,3211.7254099999996,0
135,136,0.0472981,6.45168,6.49898,35,21,4427,4262,8.57551,6.85087,15.4264,3233.6507899999997,0
136,137,0.047038,7.38643,7.43347,14,12,4453,4284,11.874,10.437,22.311,3263.39526,0
137,138,0.049028,5.5565,5.60553,31,9,4493,4318,9.92367,7.91762,17.8413,3286.8420899999996,0
138,139,0.0501466,8.49769,8.54783,14,8,4515,4336,11.6982,10.7613,22.4595,3317.8494199999996,0
139,140,0.0478563,3.79268,3.84053,38,19,4572,4389,7.91573,7.10484,15.0206,3336.7105499999993,0
140,141,0.0495234,4.73317,4.78269,12,9,4593,4404,11.3903,11.2173,22.6076,3364.100839999999,0
141,142,0.0511034,5.2728,5.3239,39,15,4647,4451,8.92517,6.55996,15.4851,3384.9098399999993,0
142,143,0.0483731,5.88849,5.93686,13,16,4676,4475,11.402,10.3973,21.7993,3412.6459999999993,0
143,144,0.0488805,5.17721,5.22609,33,21,4730,4520,10.2391,6.86936,17.1085,3434.980589999999,0
144,145,0.0497566,4.86833,4.91809,18,6,4754,4539,12.7355,9.88657,22.6221,3462.5207799999994,0
145,146,0.0411644,9.37298,9.41415,40,36,4830,4601,8.881,6.26896,15.15,3487.0849299999995,0
146,147,0.049709,4.41593,4.46564,14,7,4851,4618,11.7309,10.8947,22.6256,3514.1761699999997,0
147,148,0.0493482,8.09002,8.13937,29,21,4901,4664,9.10658,9.36838,18.475,3540.7905399999995,0
148,149,0.0510171,5.19429,5.24531,12,10,4923,4681,12.2541,10.228,22.4821,3568.5179499999995,0
149,150,0.0511626,7.50261,7.55377,43,26,4992,4733,10.5634,7.41469,17.9781,3594.0498199999993,0
150,151,0.0507692,4.9701,5.02087,15,10,5017,4754,11.9294,10.292,22.2215,3621.292189999999,0
151,152,0.0517664,5.04322,5.09499,35,25,5077,4802,10.0044,6.89309,16.8975,3643.2846799999993,0
152,153,0.052087,3.18131,3.2334,10,13,5087,4822,11.9394,10.7241,11.9394,3658.457479999999,0
153,154,0.0506499,6.50346,6.55411,30,25,5142,4869,9.84147,7.34695,17.1884,3682.199989999999,0
154,155,0.0523505,8.2715,8.32385,13,13,5168,4892,11.8037,10.4416,22.2453,3712.769139999999,0
155,156,0.0512678,5.20919,5.26046,27,20,5215,4938,9.64195,7.25715,16.8991,3734.928699999999,0
156,157,0.0510544,6.50323,6.55428,10,11,5225,4958,12.1909,10.0027,12.190999999999999,3753.673979999999,0
157,158,0.0538374,5.12624,5.18008,38,7,5270,4994,10.4028,7.61083,18.0136,3776.867659999999,0
158,159,0.0523415,6.51812,6.57046,6,9,5276,5007,12.3837,11.1064,12.383700000000001,3795.821819999999,0
159,160,0.0494944,7.1565,7.20599,32,20,5328,5054,8.71644,7.38844,16.1049,3819.1327099999994,0
160,161,0.0515005,7.38546,7.43696,12,6,5346,5067,12.2073,10.9689,23.1762,3849.7458699999993,0
161,162,0.0543636,4.78253,4.8369,32,12,5390,5100,11.0718,7.4497,18.5215,3873.1042699999994,0
162,163,0.0514001,6.60203,6.65343,12,4,5406,5115,12.8975,10.8141,23.7116,3903.4692999999993,0
163,164,0.0547277,8.26377,8.31849,15,16,5437,5142,11.5295,8.47292,20.0024,3931.7901899999993,0
164,165,0.0534548,9.37436,9.42782,4,10,5441,5154,12.6554,11.9376,12.6554,3953.8734099999992,0
165,166,0.0528366,5.321,5.37384,29,13,5483,5189,9.73287,7.75157,17.4845,3976.7317499999995,0
166,167,0.0530973,6.90478,6.95788,12,7,5502,5206,12.0647,10.6605,22.7252,4006.4148299999993,0
167,168,0.0543876,4.86865,4.92303,34,15,5551,5247,10.4097,7.8653,18.2751,4029.6129599999995,0
168,169,0.0553042,6.28643,6.34174,15,8,5574,5264,11.8968,11.0084,22.9053,4058.8599999999997,0
169,170,0.0529893,6.11735,6.17034,34,17,5625,5309,9.6026,7.04543,16.6481,4081.6784399999997,0
170,171,0.0544532,7.7927,7.84715,16,8,5649,5327,10.6371,10.9344,21.5715,4111.097089999999,0
171,172,0.0559285,5.17771,5.23364,34,21,5704,5375,9.63303,6.61396,16.247,4132.577729999999,0
172,173,0.054578,5.73006,5.78464,12,13,5729,5398,11.3893,10.5199,21.9092,4160.271569999999,0
173,174,0.0561107,6.74439,6.8005,35,20,5784,5440,10.2295,7.02232,17.2519,4184.323969999999,0
174,175,0.0556613,8.49776,8.55342,15,9,5808,5460,11.5377,9.79768,21.3354,4214.212789999999,0
175,176,0.0550645,5.10129,5.15636,30,24,5862,5507,9.75661,7.33242,17.089,4236.458149999999,0
176,177,0.0559472,6.11224,6.16818,11,16,5873,5526,12.7079,9.97819,12.70801,4255.3343399999985,0
177,178,0.0577292,7.79267,7.8504,34,19,5926,5571,9.37833,7.03156,16.4099,4279.594639999998,0
178,179,0.0576323,9.54235,9.59998,17,15,5958,5597,9.8188,11.372,21.1908,4310.385419999999,0
179,180,0.0576996,5.72985,5.78755,34,23,6015,5644,9.79514,6.38993,16.1851,4332.358069999998,0
180,181,0.0569682,6.91048,6.96744,18,11,6044,5664,12.2325,10.4712,22.7038,4362.029309999998,0
181,182,0.0571872,8.65796,8.71515,38,15,6097,5710,9.41109,7.53932,16.9504,4387.694859999998,0
182,183,0.0570341,4.70056,4.75759,16,4,6117,5729,10.9249,10.2092,21.1342,4413.5866499999975,0
183,184,0.0565738,5.96126,6.01783,41,14,6172,5774,9.42252,7.04943,16.472,4436.076479999998,0
184,185,0.0580157,8.03731,8.09532,15,9,6196,5790,12.6974,10.2342,22.9316,4467.103399999998,0
185,186,0.0579221,6.44742,6.50535,14,5,6215,5806,12.034,10.8253,22.8594,4496.468149999998,0
186,187,0.0344599,1.05365,1.08811,0,0,6215,5806,11.4922,1.43e-07,11.492199857000001,4509.048459856998,1
187,188,0.0334152,1.05353,1.08695,0,0,6215,5806,11.6689,1.9e-07,11.668899810000001,4521.804309666998,2
188,189,0.058417,4.73246,4.79088,36,12,6263,5845,8.60355,7.98928,16.5928,4543.187989666998,2
189,190,0.0562584,4.72896,4.78521,17,8,6288,5862,11.8287,10.7023,22.531,4570.504199666998,2
190,191,0.0596926,6.25302,6.31271,41,19,6348,5913,8.28717,6.72939,15.0166,4591.833509666998,2
191,192,0.0583797,7.95599,8.01437,15,10,6373,5931,10.7051,11.6952,22.4003,4622.248179666998,2
192,193,0.0604071,5.84483,5.90524,35,14,6422,5970,10.3388,6.94069,17.2795,4645.432919666998,2
193,194,0.0599338,6.90368,6.96362,9,9,6431,5983,12.5424,10.9701,12.542499999999999,4664.939039666998,2
194,195,0.0340801,0.848806,0.882886,0,0,6431,5983,10.3502,1.8e-07,10.35029982,4676.172225486997,3
195,196,0.034014,0.850658,0.884672,0,0,6431,5983,10.6666,1.33e-07,10.666599867,4687.723497353997,4
196,197,0.0587481,5.44221,5.50095,27,11,6469,6013,10.7683,7.98926,18.7576,4711.982047353997,4
197,198,0.0584076,8.03874,8.09715,11,7,6480,6027,12.2627,11.4005,12.2627,4732.3418973539965,4
198,199,0.0590428,5.04605,5.10509,13,7,6500,6042,11.657,10.3996,22.0566,4759.503587353996,4
199,200,0.0592516,7.85376,7.91301,12,8,6520,6056,11.8874,11.0473,22.9348,4790.351397353997,4
200,201,0.0593383,9.03189,9.09123,27,17,6564,6094,9.60256,8.8947,18.4973,4817.939927353997,4
201,202,0.0588639,9.18605,9.24491,16,7,6587,6113,12.0285,10.0844,22.1129,4849.297737353997,4
202,203,0.0601274,9.37622,9.43635,35,24,6646,6159,9.59966,7.54833,17.148,4875.882087353997,4
203,204,0.0596518,4.41526,4.47491,12,5,6663,6174,11.76,10.8967,22.6567,4903.0136973539975,4
